date,avg_ole,median_ole,total_production,total_failures,total_downtime,avg_workers,planned_production,hourly_obs,failure_rate,downtime_per_hour,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,temp_c,is_rainy,is_overcast,season
2024-10-01,0.8873807519640854,0.8812500000000001,2233.0,77.0,10.0,19.38888888888889,2508.0,18,0.034482758620689655,0.5555555555555556,Kayseri,2024-10-01,62.7,53.7,56.6,62.7,53.7,56.6,46.3,69.5,0.119,100,8.33,rain,0.0,0.0,24.8,12.8,290.5,1010.9,93.4,6.2,137.9,11.9,6,,2024-10-01T06:34:09,2024-10-01T18:20:33,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"17193099999,TUMU0017196,17195099999,LTAU",13.666666666666666,True,True,Autumn
2024-10-02,0.8585928731762065,0.9166666666666666,2163.0,71.0,10.0,19.0,2508.0,18,0.03282478039759593,0.5555555555555556,Kayseri,2024-10-02,64.5,44.7,54.8,64.5,44.7,54.8,42.1,63.1,0.0,0,0.0,,0.0,0.0,17.0,18.3,284.6,1015.4,70.3,6.2,0.0,0.0,0,,2024-10-02T06:35:04,2024-10-02T18:18:59,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",12.666666666666664,False,False,Autumn
2024-10-03,0.7436662925551815,0.735,1909.0,45.0,10.0,18.5,2508.0,18,0.02357255107386066,0.5555555555555556,Kayseri,2024-10-03,73.5,37.5,55.1,73.5,35.1,54.4,40.2,63.2,0.0,0,0.0,,0.0,0.0,12.8,5.8,35.3,1019.4,2.1,6.2,215.6,18.6,7,,2024-10-03T06:36:00,2024-10-03T18:17:26,0.02,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",12.833333333333334,False,False,Autumn
2024-10-04,0.7770931537598204,0.7708333333333333,1968.0,36.0,10.0,19.666666666666668,2508.0,18,0.018292682926829267,0.5555555555555556,Kayseri,2024-10-04,77.1,41.1,58.3,77.1,38.0,57.7,39.8,55.2,0.0,0,0.0,,0.0,0.0,14.5,7.0,34.5,1020.5,0.0,6.2,213.8,18.5,7,,2024-10-04T06:36:56,2024-10-04T18:15:53,0.05,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",14.61111111111111,False,False,Autumn
2024-10-05,0.7446759259259259,0.7708333333333333,1917.0,38.0,10.0,18.625,2508.0,18,0.0198226395409494,0.5555555555555556,Kayseri,2024-10-05,82.5,42.9,60.7,80.0,41.3,59.9,34.3,46.5,0.0,0,0.0,,0.0,0.0,13.9,6.9,66.1,1018.8,0.0,6.2,0.0,0.0,0,,2024-10-05T06:37:52,2024-10-05T18:14:20,0.09,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",15.944444444444445,False,False,Autumn
2024-10-07,0.8428409090909091,0.8351388888888889,2137.0,48.0,10.0,20.0,2508.0,18,0.022461394478240523,0.5555555555555556,Kayseri,2024-10-07,82.5,42.9,63.5,80.3,42.9,63.0,38.0,43.1,0.0,0,0.0,,0.0,0.0,25.1,8.0,301.1,1017.5,28.7,6.2,193.2,16.7,7,,2024-10-07T06:39:46,2024-10-07T18:11:17,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",17.5,False,False,Autumn
2024-10-08,0.889766835016835,0.8645833333333333,2274.0,48.0,10.0,20.0,2542.0,18,0.021108179419525065,0.5555555555555556,Kayseri,2024-10-08,80.7,46.5,64.0,79.3,44.3,63.7,39.8,44.3,0.0,0,0.0,,0.0,0.0,16.3,8.0,352.8,1020.7,10.5,6.2,205.0,17.6,7,,2024-10-08T06:40:43,2024-10-08T18:09:46,0.19,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",17.77777777777778,False,False,Autumn
2024-10-09,0.8738299663299665,0.8566666666666667,2281.0,48.0,10.0,20.0,2565.0,18,0.02104340201665936,0.5555555555555556,Kayseri,2024-10-09,84.3,48.3,64.6,81.4,45.7,63.8,39.8,45.4,0.0,0,0.0,,0.0,0.0,16.8,8.1,40.5,1019.1,0.0,6.2,205.5,17.8,7,,2024-10-09T06:41:41,2024-10-09T18:08:15,0.22,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",18.111111111111107,False,False,Autumn
2024-10-10,0.7591195286195286,0.7633333333333334,1809.0,62.0,45.0,20.5,2417.5,18,0.03427307904919845,2.5,Kayseri,2024-10-10,80.7,46.5,62.4,79.1,46.5,62.3,39.2,46.4,0.0,0,0.0,,0.0,0.0,21.7,11.4,312.1,1015.4,0.0,6.2,197.4,17.1,7,,2024-10-10T06:42:38,2024-10-10T18:06:45,0.25,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",16.88888888888889,False,False,Autumn
2024-10-11,0.659652076318743,0.6805555555555556,1799.0,58.0,10.0,21.5,2736.0,18,0.032240133407448586,0.5555555555555556,Kayseri,2024-10-11,80.7,50.1,64.3,79.3,50.1,64.1,40.6,45.0,0.0,0,0.0,,0.0,0.0,19.0,8.1,0.5,1014.3,49.5,6.2,184.9,15.9,7,,2024-10-11T06:43:37,2024-10-11T18:05:16,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",17.944444444444443,False,False,Autumn
2024-10-12,0.6969650205761317,0.7708333333333334,914.0,51.0,5.0,29.0,1368.0,9,0.05579868708971553,0.5555555555555556,Kayseri,2024-10-12,80.7,44.8,63.3,79.2,42.3,63.1,40.7,47.2,0.0,0,0.0,,0.0,0.0,16.8,8.0,3.5,1016.5,17.8,6.2,189.7,16.5,7,,2024-10-12T06:44:35,2024-10-12T18:03:48,0.33,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",17.38888888888889,False,False,Autumn
2024-10-14,0.5638140665918443,0.5652777777777778,1550.0,64.0,65.0,20.941176470588236,2736.0,18,0.04129032258064516,3.611111111111111,Kayseri,2024-10-14,75.3,48.3,61.4,75.3,46.4,61.2,45.2,58.2,0.0,0,0.0,,0.0,0.0,19.0,8.1,18.5,1016.7,49.6,6.2,158.9,13.8,6,,2024-10-14T06:46:33,2024-10-14T18:00:53,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",16.333333333333332,False,False,Autumn
2024-10-15,0.6775589225589225,0.7944444444444445,1476.0,28.0,100.0,21.0,1938.0,18,0.018970189701897018,5.555555555555555,Kayseri,2024-10-15,73.5,46.5,59.8,73.5,44.3,59.7,42.8,55.9,0.0,0,0.0,,0.0,0.0,15.9,8.0,33.0,1018.6,39.2,6.2,181.7,15.8,7,,2024-10-15T06:47:32,2024-10-15T17:59:27,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",15.444444444444445,False,False,Autumn
2024-10-16,0.8750939955106621,0.8613636363636363,1719.0,36.0,10.0,20.88888888888889,1938.0,18,0.020942408376963352,0.5555555555555556,Kayseri,2024-10-16,75.3,42.9,58.2,75.3,41.3,57.6,38.1,51.3,0.008,100,4.17,rain,0.0,0.0,14.1,5.8,23.1,1019.0,6.3,6.2,190.4,16.5,7,,2024-10-16T06:48:32,2024-10-16T17:58:01,0.46,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"17193099999,TUMU0017196,17195099999,LTAU",14.555555555555555,True,False,Autumn
2024-10-17,0.6215072951739617,0.7483333333333333,1489.0,37.0,305.0,22.285714285714285,2095.6595744680853,18,0.024848891873740765,16.944444444444443,Kayseri,2024-10-17,59.1,48.3,53.7,59.1,44.2,53.4,36.9,54.3,0.0,0,0.0,,0.0,0.0,23.9,12.8,293.7,1018.5,88.4,6.2,102.0,8.6,4,,2024-10-17T06:49:32,2024-10-17T17:56:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",12.055555555555557,False,True,Autumn
2024-10-18,0.9474233071455294,0.9772727272727272,1284.0,44.0,5.0,30.0,1368.0,9,0.03426791277258567,0.5555555555555556,Kayseri,2024-10-18,51.9,35.7,45.1,51.9,35.1,42.7,30.2,57.7,0.0,0,0.0,,0.0,0.0,26.2,13.9,299.8,1020.1,83.2,6.2,147.7,12.7,6,,2024-10-18T06:50:33,2024-10-18T17:55:13,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",7.277777777777778,False,True,Autumn
2024-10-19,0.449817620650954,0.5972222222222222,1518.0,0.0,0.0,,4788.0,18,0.0,0.0,Kayseri,2024-10-19,53.7,33.9,44.5,53.7,29.6,42.5,26.6,50.7,0.0,0,0.0,,0.0,0.0,20.8,11.3,295.0,1021.8,56.9,6.2,158.5,13.8,6,,2024-10-19T06:51:34,2024-10-19T17:53:50,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",6.944444444444445,False,False,Autumn
2024-10-21,0.5082398054620276,0.4601851851851852,3374.0,20.0,75.0,12.608695652173912,5765.142857142857,27,0.005927682276229994,2.7777777777777777,Kayseri,2024-10-21,51.9,35.7,45.1,51.9,31.5,42.8,30.7,58.5,0.0,0,0.0,,0.0,0.0,20.8,13.8,318.1,1027.2,69.9,6.2,0.0,0.0,0,,2024-10-21T06:53:36,2024-10-21T17:51:07,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",7.277777777777778,False,False,Autumn
2024-10-22,0.7091512345679012,0.7,3405.0,81.0,10.0,10.5,4397.142857142857,18,0.02378854625550661,0.5555555555555556,Kayseri,2024-10-22,51.9,35.7,45.3,51.9,35.7,43.4,32.8,63.1,0.039,100,4.17,rain,0.0,0.0,27.5,11.4,15.6,1027.1,81.3,6.2,113.5,9.8,5,,2024-10-22T06:54:38,2024-10-22T17:49:47,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"17193099999,TUMU0017196,17195099999,LTAU",7.3888888888888875,True,True,Autumn
2024-10-23,0.6429405162738496,0.6708333333333334,3327.0,11.0,178.0,10.588235294117647,4397.142857142857,18,0.0033062819356777877,9.88888888888889,Kayseri,2024-10-23,57.3,33.9,45.2,57.3,31.0,44.3,31.6,60.7,0.0,0,0.0,,0.0,0.0,19.7,6.9,46.7,1028.6,48.1,6.2,151.9,13.1,6,,2024-10-23T06:55:40,2024-10-23T17:48:29,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",7.333333333333335,False,False,Autumn
2024-10-24,0.7132982603815937,0.7854545454545454,3650.0,11.0,160.0,11.166666666666666,4352.571428571428,18,0.0030136986301369864,8.88888888888889,Kayseri,2024-10-24,59.1,28.5,42.1,59.1,27.5,41.5,30.0,65.2,0.0,0,0.0,,0.0,0.0,16.1,6.9,326.3,1027.4,0.0,6.2,166.2,14.3,6,,2024-10-24T06:56:43,2024-10-24T17:47:11,0.75,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",5.611111111111112,False,False,Autumn
2024-10-25,0.7021773288439955,0.4044444444444444,1532.0,15.0,10.0,13.5,1109.142857142857,18,0.0097911227154047,0.5555555555555556,Kayseri,2024-10-25,59.1,30.3,44.0,59.1,25.4,42.7,30.5,62.2,0.0,0,0.0,,0.0,0.0,17.0,13.9,73.7,1025.6,0.0,6.1,156.9,13.6,7,,2024-10-25T06:57:46,2024-10-25T17:45:54,0.76,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",6.666666666666667,False,False,Autumn
2024-10-30,0.4795604190048634,0.0,2298.0,11.0,220.0,14.0,4425.882352941177,18,0.004786771105308964,12.222222222222221,Kayseri,2024-10-30,60.9,26.7,43.3,60.9,26.7,43.3,23.8,49.2,0.0,0,0.0,,0.0,0.0,14.1,6.9,289.8,1019.3,0.0,6.2,162.0,14.0,6,,2024-10-30T07:03:05,2024-10-30T17:39:49,0.93,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",6.277777777777776,False,False,Autumn
2024-10-31,0.4599962588851478,0.575,2518.0,83.0,293.0,14.25,5700.0,27,0.0329626687847498,10.851851851851851,Kayseri,2024-10-31,60.9,24.9,42.8,60.9,24.9,42.2,29.5,61.8,0.0,0,0.0,,0.0,0.0,13.2,6.9,7.3,1020.3,0.0,5.9,162.2,14.0,6,,2024-10-31T07:04:09,2024-10-31T17:38:40,0.96,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",5.999999999999998,False,False,Autumn
2024-11-01,0.5098316498316499,0.65,2013.0,72.0,15.0,13.666666666666666,5700.0,27,0.03576751117734724,0.5555555555555556,Kayseri,2024-11-01,62.7,26.7,44.2,62.7,26.7,44.0,31.2,63.6,0.0,0,0.0,,0.0,0.0,11.6,4.6,78.6,1022.7,7.3,6.1,152.6,13.2,6,,2024-11-01T07:05:14,2024-11-01T17:37:32,0.0,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",6.7777777777777795,False,False,Autumn
2024-11-02,0.6555555555555556,0.7224999999999999,1533.0,65.0,20.0,17.0,2280.0,18,0.042400521852576645,1.1111111111111112,Kayseri,2024-11-02,68.1,30.3,48.7,68.1,29.3,47.6,30.2,53.6,0.0,0,0.0,,0.0,0.0,15.7,8.0,42.0,1021.1,5.2,6.2,158.3,13.6,6,,2024-11-02T07:06:20,2024-11-02T17:36:25,0.03,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",9.277777777777779,False,False,Autumn
2024-11-04,0.44956495510662176,0.33055555555555555,2545.0,82.0,42.0,10.666666666666666,6808.333333333333,36,0.032220039292730845,1.1666666666666667,Kayseri,2024-11-04,53.7,32.1,45.1,53.7,32.1,44.1,30.7,58.5,0.0,0,0.0,,0.0,0.0,17.0,11.4,322.7,1020.5,44.2,6.2,134.3,11.6,6,,2024-11-04T07:08:31,2024-11-04T17:34:17,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",7.277777777777778,False,False,Autumn
2024-11-05,0.48276304713804713,0.627030303030303,2714.0,79.0,10.0,10.25,6516.666666666667,36,0.029108327192336036,0.2777777777777778,Kayseri,2024-11-05,53.7,24.9,39.4,53.7,21.1,37.6,24.4,58.0,0.0,0,0.0,,0.0,0.0,19.7,8.0,27.3,1023.9,8.4,6.2,152.3,13.1,6,,2024-11-05T07:09:37,2024-11-05T17:33:15,0.13,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",4.111111111111111,False,False,Autumn
2024-11-06,0.5389160173160173,0.612,2526.0,46.0,10.0,10.742857142857142,6358.333333333333,35,0.018210609659540775,0.2857142857142857,Kayseri,2024-11-06,53.7,26.7,39.1,53.7,19.2,35.3,23.0,55.2,0.0,0,0.0,,0.0,0.0,13.0,11.4,63.9,1027.4,0.0,6.2,154.7,13.5,6,,2024-11-06T07:10:43,2024-11-06T17:32:14,0.17,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",3.944444444444445,False,False,Autumn
2024-11-07,0.6637098765432099,0.8775,2433.0,34.0,10.0,18.105263157894736,3388.3333333333335,27,0.013974517057131115,0.37037037037037035,Kayseri,2024-11-07,59.1,19.5,37.3,59.1,12.8,36.3,16.8,48.6,0.0,0,0.0,,0.0,0.0,15.0,7.0,67.7,1029.4,0.0,5.9,154.8,13.4,6,,2024-11-07T07:11:49,2024-11-07T17:31:15,0.2,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",2.944444444444443,False,False,Autumn
2024-11-08,0.6327929292929293,0.8550000000000001,2328.0,66.0,10.0,18.57894736842105,3388.3333333333335,27,0.028350515463917526,0.37037037037037035,Kayseri,2024-11-08,57.3,19.5,36.7,57.3,19.5,36.7,19.3,52.0,0.0,0,0.0,,0.0,0.0,13.0,6.9,325.6,1026.9,0.0,5.8,152.8,13.0,6,,2024-11-08T07:12:55,2024-11-08T17:30:18,0.24,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",2.6111111111111125,False,False,Autumn
2024-11-09,0.5552800925925926,0.6975,1888.0,0.0,0.0,13.333333333333334,2401.3888888888887,24,0.0,0.0,Kayseri,2024-11-09,55.5,21.3,37.2,55.5,15.8,36.1,21.5,56.0,0.0,0,0.0,,0.0,0.0,11.4,5.8,59.5,1023.4,0.0,6.2,150.0,12.9,6,,2024-11-09T07:14:01,2024-11-09T17:29:22,0.25,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",2.8888888888888906,False,False,Autumn
2024-11-11,0.7765806210250654,0.826388888888889,3863.0,30.0,44.0,18.57894736842105,3156.0,27,0.007765984985762361,1.6296296296296295,Kayseri,2024-11-11,60.9,35.7,48.1,60.9,33.1,47.4,30.0,52.1,0.0,0,0.0,,0.0,0.0,13.6,8.0,60.1,1020.2,84.2,6.1,109.7,9.6,5,,2024-11-11T07:16:14,2024-11-11T17:27:36,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",8.944444444444445,False,True,Autumn
2024-11-12,1.1041540404040404,0.9640151515151515,3925.0,15.0,18.0,17.63157894736842,3148.5,20,0.003821656050955414,0.9,Kayseri,2024-11-12,62.7,28.5,44.5,62.7,25.4,43.7,28.9,56.9,0.0,0,0.0,,0.0,0.0,11.9,5.8,39.6,1023.4,4.2,6.0,141.9,12.2,6,,2024-11-12T07:17:21,2024-11-12T17:26:45,0.38,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",6.944444444444445,False,False,Autumn
2024-11-13,0.9318631490342018,0.9681818181818183,4184.0,41.0,24.0,19.5,6238.5,20,0.00979923518164436,1.2,Kayseri,2024-11-13,60.9,26.7,42.3,60.9,21.2,41.3,27.6,59.8,0.0,0,0.0,,0.0,0.0,11.0,4.7,54.5,1023.8,0.0,5.7,130.6,11.3,5,,2024-11-13T07:18:27,2024-11-13T17:25:56,0.41,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",5.7222222222222205,False,False,Autumn
2024-11-14,0.8578950691121744,0.8694444444444445,3274.0,2.0,10.0,19.0,6238.5,20,0.0006108735491753207,0.5,Kayseri,2024-11-14,60.9,24.9,42.9,60.9,22.3,42.1,27.2,57.2,0.0,0,0.0,,0.0,0.0,11.2,5.8,27.8,1021.5,4.2,5.9,137.6,11.8,6,,2024-11-14T07:19:34,2024-11-14T17:25:09,0.45,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",6.0555555555555545,False,False,Autumn
2024-11-15,0.8390138224348751,0.8923611111111112,3281.0,1.0,10.0,19.0,6238.5,20,0.00030478512648582747,0.5,Kayseri,2024-11-15,57.3,32.1,44.5,57.3,27.6,43.9,29.3,56.3,0.0,0,0.0,,0.0,0.0,19.0,5.8,52.9,1017.5,71.7,5.6,121.9,10.6,5,,2024-11-15T07:20:40,2024-11-15T17:24:24,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",6.944444444444445,False,False,Autumn
2024-11-16,0.7860640720934838,0.7777777777777779,2024.0,28.0,10.0,19.058823529411764,2554.5,17,0.01383399209486166,0.5882352941176471,Kayseri,2024-11-16,60.9,37.5,47.9,60.9,35.1,47.4,35.7,63.4,0.008,100,4.17,rain,0.0,0.0,19.9,9.1,17.5,1017.5,89.3,6.1,96.8,8.3,4,,2024-11-16T07:21:46,2024-11-16T17:23:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"17193099999,TUMU0017196,17195099999,LTAU",8.833333333333334,True,True,Autumn
2024-11-18,0.9391347687400319,0.9333333333333332,2640.0,4.0,10.0,19.05263157894737,2818.5,19,0.0015151515151515152,0.5263157894736842,Kayseri,2024-11-18,55.5,42.7,47.6,55.5,39.9,47.3,41.0,79.2,0.072,100,37.5,rain,0.0,0.0,15.0,6.9,133.0,1011.8,94.2,5.9,49.2,4.3,2,,2024-11-18T07:23:58,2024-11-18T17:22:20,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"17193099999,TUMU0017196,17195099999,LTAU",8.666666666666666,True,True,Autumn
2024-11-19,0.9937752525252526,0.8782828282828283,3433.0,3.0,10.0,18.555555555555557,3148.5,20,0.000873871249635887,0.5,Kayseri,2024-11-19,53.7,39.3,46.0,53.7,34.3,45.4,40.5,83.0,0.004,100,4.17,rain,0.0,0.0,10.3,6.9,348.2,1016.7,89.0,4.9,86.0,7.4,4,,2024-11-19T07:25:03,2024-11-19T17:21:42,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"TUMU0017196,LTAU",7.777777777777778,True,True,Autumn
2024-11-20,1.0745075757575757,0.9325757575757575,3872.0,29.0,10.0,18.5,3148.5,20,0.0074896694214876035,0.5,Kayseri,2024-11-20,59.1,30.3,43.3,59.1,27.5,42.5,33.6,72.8,0.0,0,0.0,,0.0,0.0,21.3,6.9,63.4,1017.0,21.9,5.8,105.7,9.1,5,,2024-11-20T07:26:08,2024-11-20T17:21:06,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TUMU0017196,LTAU",6.277777777777776,False,False,Autumn
2024-11-21,0.9413131313131313,0.8773148148148149,3118.0,7.0,10.0,18.5,3148.5,20,0.0022450288646568314,0.5,Kayseri,2024-11-21,62.7,30.3,46.2,62.7,26.5,45.6,34.6,67.9,0.008,100,4.17,rain,0.0,0.0,27.5,12.7,256.2,1015.5,54.3,6.0,108.7,9.4,4,,2024-11-21T07:27:13,2024-11-21T17:20:32,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"TUMU0017196,LTAU",7.88888888888889,True,False,Autumn
2024-11-22,0.917979797979798,0.8402777777777778,3229.0,6.0,10.0,18.5,3186.0,20,0.0018581604211830288,0.5,Kayseri,2024-11-22,60.9,37.5,50.9,60.9,37.5,50.7,43.4,76.6,0.023,100,4.17,rain,0.0,0.0,24.2,6.9,32.5,1019.7,89.4,6.2,0.0,0.0,0,,2024-11-22T07:28:18,2024-11-22T17:20:00,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"17193099999,TUMU0017196,17195099999,LTAU",10.5,True,True,Autumn
2024-11-23,0.7260918003565062,0.75,1867.0,5.0,10.0,18.5,2554.5,17,0.002678093197643278,0.5882352941176471,Kayseri,2024-11-23,68.0,37.5,51.5,68.0,37.5,51.4,39.8,68.8,0.0,0,0.0,,0.0,0.0,33.3,16.1,183.8,1017.1,86.1,5.5,84.9,7.3,4,,2024-11-23T07:29:22,2024-11-23T17:19:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",10.833333333333334,False,True,Autumn
2024-11-25,0.6511838978015448,0.66,1597.0,17.0,10.0,18.5,2396.5,17,0.010644959298685034,0.5882352941176471,Kayseri,2024-11-25,28.5,23.1,25.8,26.7,13.9,19.3,22.1,85.7,0.031,100,8.33,"rain,snow",1.1,8.1,20.8,11.4,279.1,1019.0,99.9,4.2,91.1,8.0,4,,2024-11-25T07:31:28,2024-11-25T17:18:37,0.81,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"17193099999,TUMU0017196,17195099999,LTAU",-3.444444444444444,True,True,Autumn
2024-11-26,0.661268385610491,0.6666666666666666,1773.0,1.0,37.0,19.0,2590.5,19,0.0005640157924421884,1.9473684210526316,Kayseri,2024-11-26,32.1,24.9,27.7,28.5,16.1,21.7,25.5,91.6,0.018,100,12.5,"rain,snow",0.4,7.9,19.7,9.2,279.6,1018.9,99.8,4.2,88.1,7.6,4,,2024-11-26T07:32:31,2024-11-26T17:18:14,0.84,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"17193099999,TUMU0017196,17195099999,LTAU",-2.3888888888888893,True,True,Autumn
2024-11-27,0.8001355661881978,0.85,2077.0,10.0,26.0,19.5,2590.5,19,0.004814636494944632,1.368421052631579,Kayseri,2024-11-27,33.9,19.5,28.0,33.9,14.8,24.8,23.5,83.5,0.008,100,4.17,"rain,snow",0.0,7.7,12.8,8.1,290.0,1022.8,77.9,4.7,84.6,7.2,4,,2024-11-27T07:33:32,2024-11-27T17:17:52,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"17193099999,TUMU0017196,17195099999,LTAU",-2.2222222222222223,True,True,Autumn
2024-11-28,0.8025252525252525,0.8,2082.0,13.0,52.0,19.5,2580.0,19,0.006243996157540826,2.736842105263158,Kayseri,2024-11-28,30.3,14.1,23.5,28.5,5.1,19.0,18.3,80.5,0.0,0,0.0,,0.0,5.4,11.9,8.0,51.5,1027.0,63.2,5.7,116.8,10.0,5,,2024-11-28T07:34:34,2024-11-28T17:17:33,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17193099999,TUMU0017196,17195099999,LTAU",-4.722222222222222,False,False,Autumn
2024-11-29,0.7853096757044126,0.825,2033.0,8.0,103.0,19.0,2590.5,19,0.003935071323167732,5.421052631578948,Kayseri,2024-11-29,37.5,24.9,30.3,37.5,19.1,26.2,24.8,80.3,0.0,0,0.0,,0.0,3.8,9.4,9.2,283.6,1025.5,90.5,5.2,107.3,9.1,5,,2024-11-29T07:35:34,2024-11-29T17:17:15,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"17193099999,TUMU0017196,17195099999,LTAU",-0.9444444444444441,False,True,Autumn
2024-12-02,0.607589048378522,0.6590909090909091,1723.0,0.0,152.0,18.105263157894736,2818.5,19,0.0,8.0,Kayseri,2024-12-02,33.9,14.1,22.6,30.3,8.5,17.0,16.4,77.9,0.0,0,0.0,,0.0,0.3,10.1,10.3,45.7,1021.6,4.2,6.2,121.7,10.4,5,,2024-12-02T07:38:30,2024-12-02T17:16:36,0.04,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",-5.222222222222221,False,False,Winter
2024-12-03,0.7737794612794613,0.7666666666666667,2170.0,0.0,86.0,19.0,2826.0,19,0.0,4.526315789473684,Kayseri,2024-12-03,35.7,17.7,26.7,31.7,8.4,21.0,16.2,65.5,0.0,0,0.0,,0.0,0.2,15.7,9.2,64.9,1018.5,12.5,6.2,114.8,9.9,5,,2024-12-03T07:39:27,2024-12-03T17:16:28,0.07,Clear,Clear conditions throughout the day.,clear-day,"17193099999,TUMU0017196,17195099999,LTAU",-2.9444444444444446,False,False,Winter
